0.301744,115.0,-123.0,0.488837,0.597497
0.321748,125.0,-134.0,0.540681,0.594748
0.341753,135.0,-145.0,0.546219,0.600811
0.361756,145.0,-156.0,0.546411,0.601082
0.381757,155.0,-167.0,0.546001,0.600571
0.401946,164.0,-178.0,0.491696,0.600961
0.421652,174.0,-189.0,0.566078,0.622686
0.441771,184.0,-200.0,0.530679,0.583747
0.461659,193.0,-210.0,0.511217,0.568049
0.481779,204.0,-222.0,0.578718,0.631298
0.501665,213.0,-233.0,0.511138,0.624724
0.521786,223.0,-245.0,0.526259,0.631541
0.541676,233.0,-255.0,0.567724,0.567695
0.561794,243.0,-267.0,0.525828,0.630994
0.581681,253.0,-278.0,0.568256,0.625081
0.601981,263.0,-289.0,0.526056,0.57869
0.62169,272.0,-300.0,0.506297,0.618744
0.641811,283.0,-312.0,0.583832,0.63697
0.661696,292.0,-323.0,0.511164,0.624724
0.681819,302.0,-334.0,0.526107,0.578745
0.701705,312.0,-345.0,0.567872,0.624659
0.721826,322.0,-357.0,0.526082,0.631267
0.741713,332.0,-368.0,0.568196,0.625016
0.761715,342.0,-379.0,0.549349,0.604314
0.781721,352.0,-391.0,0.546083,0.655267
0.801904,361.0,-402.0,0.491524,0.600751
0.82173,372.0,-413.0,0.59578,0.595721
0.841734,381.0,-425.0,0.495735,0.661079
0.861737,391.0,-436.0,0.545103,0.599583
0.881741,401.0,-448.0,0.547368,0.656842
0.901741,412.0,-459.0,0.600781,0.600781
0.921745,421.0,-470.0,0.49204,0.601412
0.941752,431.0,-482.0,0.545947,0.655103
0.961754,441.0,-493.0,0.546056,0.600661
0.98176,451.0,-505.0,0.546274,0.655496
1.001942,461.0,-516.0,0.546056,0.600661
1.021767,472.0,-528.0,0.595839,0.649974
1.041773,481.0,-539.0,0.495759,0.605959
1.061773,491.0,-551.0,0.546138,0.655365
1.081778,501.0,-562.0,0.546438,0.601112
1.10178,511.0,-573.0,0.54611,0.600691
1.126779,521.0,-585.0,0.54652,0.655791
1.141493,534.0,-599.0,0.584441,0.62945
1.161668,541.0,-608.0,0.489839,0.629671
1.181677,552.0,-620.0,0.595485,0.649652
1.201304,562.0,-631.0,0.545919,0.600601
1.221692,572.0,-642.0,0.556623,0.612254
1.241694,582.0,-654.0,0.535541,0.642681
1.261701,592.0,-665.0,0.546219,0.600811
1.281705,602.0,-677.0,0.546192,0.655463
1.301711,612.0,-689.0,0.546165,0.655398
1.321713,622.0,-700.0,0.545974,0.600571
1.341718,632.0,-711.0,0.546411,0.601022
1.361631,642.0,-723.0,0.546083,0.6553
1.381733,652.0,-734.0,0.548192,0.603041
1.401817,662.0,-746.0,0.543314,0.651945
1.421631,671.0,-757.0,0.507002,0.619701
1.441749,682.0,-769.0,0.580506,0.633279
1.461753,692.0,-781.0,0.543125,0.651718
1.481757,702.0,-792.0,0.546219,0.600841
