2.5e-05,0.0,-0.0,0.0,-0.0
0.100441,47.0,52.0,2.005818,2.219203
0.201156,309.0,326.0,11.3626,11.88326
0.300973,709.0,730.0,17.546419,17.721701
0.401352,1151.0,1176.0,19.22121,19.39477
0.501369,1553.0,1582.0,17.60553,17.781071
0.601331,1894.0,1928.0,14.91403,15.13256
0.702,2195.0,2238.0,13.06603,13.45684
0.801234,2490.0,2546.0,12.96676,13.53791
0.901418,2814.0,2881.0,14.1647,14.64575
1.001713,3165.0,3243.0,15.28975,15.76908
1.102071,3527.0,3615.0,15.7952,16.231529
1.201927,3883.0,3982.0,15.56665,16.04764
1.302115,4226.0,4338.0,14.98921,15.55731
1.401959,4564.0,4685.0,14.77573,15.16916
1.501965,4902.0,5033.0,14.80311,15.24107
1.601816,5242.0,5385.0,14.85959,15.38405
1.702002,5584.0,5741.0,14.95268,15.56478
1.802004,5926.0,6099.0,14.92,15.61802
1.902261,6267.0,6456.0,14.91791,15.61787
2.002107,6609.0,6814.0,14.93625,15.63502
2.101619,6969.0,7190.0,14.99358,15.66011
2.201668,7292.0,7530.0,14.92825,15.71395
2.301699,7634.0,7888.0,14.97979,15.68044
2.401537,7976.0,8249.0,14.94745,15.77786
2.501715,8319.0,8609.0,15.00676,15.75037
2.601932,8667.0,8972.0,15.14262,15.79532
2.70186,9014.0,9332.0,15.22442,15.79479
2.801829,9361.0,9692.0,15.13406,15.70119
2.902014,9705.0,10049.0,15.03892,15.60741
3.001789,10046.0,10403.0,14.9024,15.47037
3.102065,10387.0,10757.0,14.90642,15.4747
3.201924,10728.0,11112.0,14.90702,15.51919
3.302019,11069.0,11469.0,14.90568,15.60491
3.401797,11410.0,11826.0,14.92747,15.62788
3.502149,11754.0,12186.0,15.01295,15.71123
3.60208,12099.0,12546.0,15.05629,15.71107
3.702361,12445.0,12906.0,15.12439,15.73636
3.801939,12789.0,13264.0,15.08008,15.69365
3.902404,13134.0,13623.0,15.04023,15.65055
4.002079,13475.0,13979.0,14.93031,15.58722
4.107528,13816.0,14336.0,14.90538,15.60475
4.201379,14157.0,14691.0,15.00786,15.62355
4.302029,14501.0,15050.0,14.97841,15.63185
4.401428,14844.0,15408.0,15.04802,15.70625
4.501877,15188.0,15767.0,15.01055,15.66508
4.601723,15531.0,16125.0,14.994,15.64956
4.701966,15873.0,16483.0,14.9458,15.64502
4.801839,16213.0,16839.0,14.9016,15.58535
4.902033,16555.0,17199.0,14.90409,15.70621
5.001873,16899.0,17558.0,15.05005,15.70631
5.102248,17246.0,17920.0,15.12696,15.78071
5.2019,17590.0,18280.0,15.08129,15.78291
5.302284,17935.0,18639.0,15.05193,15.66274
5.402029,18278.0,18997.0,14.98067,15.63565
5.502053,18620.0,19352.0,14.99136,15.5612
5.602189,18962.0,19710.0,14.90677,15.60416
5.702199,19304.0,20067.0,14.98895,15.64652
5.802024,19648.0,20426.0,15.0287,15.68386
5.902394,19994.0,20786.0,15.09451,15.70527
6.002228,20337.0,21144.0,14.9946,15.65018
6.102452,20681.0,21502.0,15.03291,15.64471
6.201677,21042.0,21877.0,15.05516,15.63872
6.301837,21366.0,22214.0,15.01256,15.61541
6.401586,21709.0,22572.0,14.96751,15.62207
6.501703,22050.0,22928.0,14.92956,15.58629
6.601544,22392.0,23285.0,14.95193,15.60772
6.902203,23425.0,24361.0,14.98976,15.64338
7.001601,23766.0,24717.0,14.95862,15.61647
7.102067,24109.0,25076.0,14.96826,15.6668
7.201891,24451.0,25434.0,14.95193,15.65144
7.302098,24794.0,25793.0,14.9916,15.69076
7.402136,25137.0,26153.0,14.96139,15.70292
7.502041,25480.0,26512.0,15.03112,15.73244
7.601796,25824.0,26872.0,15.03185,15.73101
7.702354,26167.0,27234.0,14.96632,15.7952
7.802021,26509.0,27594.0,14.97559,15.76378
7.902212,26853.0,27955.0,15.05096,15.79475
8.002236,27198.0,28318.0,15.04053,15.82541
8.102242,27540.0,28678.0,14.99076,15.77958
8.20734,27882.0,29039.0,14.93401,15.76368
8.30165,28225.0,29397.0,15.10942,15.76986
8.401462,28569.0,29758.0,15.02435,15.76714
8.50186,28913.0,30119.0,15.02555,15.76809
8.601705,29257.0,30478.0,15.01865,15.67369
8.70181,29600.0,30837.0,14.99415,15.69343
8.801787,29943.0,31195.0,15.0018,15.65786
8.902468,30287.0,31555.0,14.99813,15.69571
9.001937,30630.0,31914.0,14.98681,15.6859
9.102053,30972.0,32273.0,14.97589,15.72031
9.201806,31316.0,32632.0,15.03696,15.69265
9.302265,31661.0,32991.0,15.06561,15.67697
9.402107,32004.0,33351.0,14.98082,15.72347
9.501954,32345.0,33708.0,14.95262,15.65421
9.601884,32688.0,34067.0,14.97334,15.67181
9.701987,33031.0,34426.0,14.9964,15.69578
9.802197,33376.0,34786.0,15.05118,15.70574
9.902507,33720.0,35146.0,15.04057,15.73998
